statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;23840.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;2304.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;21536.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2005;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;464.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2005;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;63.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2005;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;401.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2017;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;10924.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2017;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;667.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2017;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;10257.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;9929.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;607.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;9322.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1993;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1993;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1993;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;71.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;2.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;69.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2014;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;2126.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2014;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;128.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2014;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;1998.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;5657.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;781.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;4876.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;11584.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;782.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;10802.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;11284.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;650.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;10634.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;1995;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;38046.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1995;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;3797.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1995;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;34249.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;287.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;287.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2013;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;5588.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2013;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;889.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2013;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;4699.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2002;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2002;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2002;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;2526.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;484.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;2042.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2012;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;806.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2012;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2012;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;806.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;44878.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;4229.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;40649.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1997;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1997;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1997;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;26252.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;2804.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;23448.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2006;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2006;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2006;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;...;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;...;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;...;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;7800.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;923.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;6877.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2007;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;2925.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2007;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;441.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2007;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;2484.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2000;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2000;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2000;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2011;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;461.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2011;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;69.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2011;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;392.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2011;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;10228.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2011;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;791.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2011;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;9437.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;10303.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;736.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;9567.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2022;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;1745.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;211.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;1534.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;7476.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;1087.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;6389.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;599.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;240.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;359.0;1000;ERW061;Employees (domestic concept);e
